,precision,recall,f1-score,support
0,0.4782608695652174,0.46348314606741575,0.4707560627674751,712.0
1,0.5964740450538688,0.6246153846153846,0.6102204408817635,975.0
2,0.18,0.12162162162162163,0.14516129032258066,74.0
accuracy,0.5383304940374787,0.5383304940374787,0.5383304940374787,0.5383304940374787
macro avg,0.41824497153969536,0.4032400507681407,0.4087125979906065,1761.0
weighted avg,0.5311777019068467,0.5383304940374787,0.5342902794060378,1761.0
