,precision,recall,f1-score,support
0,0.540133779264214,0.45365168539325845,0.49312977099236643,712.0
1,0.6193379790940766,0.7292307692307692,0.669806877060763,975.0
2,0.26666666666666666,0.05405405405405406,0.0898876404494382,74.0
accuracy,0.5894378194207837,0.5894378194207837,0.5894378194207837,0.5894378194207837
macro avg,0.4753794750083191,0.4123121695593606,0.4176080961675226,1761.0
weighted avg,0.5724946699524012,0.5894378194207837,0.5740044221885674,1761.0
