,precision,recall,f1-score,support
0,0.512022630834512,0.5084269662921348,0.5102184637068358,712.0
1,0.6,0.4,0.48,975.0
2,0.07178217821782178,0.3918918918918919,0.1213389121338912,74.0
accuracy,0.44349801249290177,0.44349801249290177,0.44349801249290177,0.44349801249290177
macro avg,0.3946016030174446,0.4334396193946756,0.3705191252802423,1761.0
weighted avg,0.5422328190472978,0.44349801249290177,0.4771462950920926,1761.0
