,precision,recall,f1-score,support
0,0.5381882770870338,0.425561797752809,0.4752941176470588,712.0
1,0.6093344857389801,0.7230769230769231,0.6613508442776735,975.0
2,0.12195121951219512,0.06756756756756757,0.08695652173913043,74.0
accuracy,0.5752413401476434,0.5752413401476434,0.5752413401476434,0.5752413401476434
macro avg,0.42315799411273636,0.40540209613243317,0.4078671612212876,1761.0
weighted avg,0.5600883402188392,0.5752413401476434,0.5619882268848002,1761.0
