,precision,recall,f1-score,support
0,0.5500910746812386,0.4241573033707865,0.47898493259318004,712.0
1,0.6130268199233716,0.6564102564102564,0.633977216443784,975.0
2,0.10714285714285714,0.24324324324324326,0.1487603305785124,74.0
accuracy,0.545144804088586,0.545144804088586,0.545144804088586,0.545144804088586
macro avg,0.4234202505824891,0.441270267674762,0.4205741598718255,1761.0
weighted avg,0.5663228654326523,0.545144804088586,0.5509218185700417,1761.0
