,precision,recall,f1-score,support
0,0.5043859649122807,0.32303370786516855,0.3938356164383562,712.0
1,0.588144726712856,0.7835897435897435,0.6719437115215479,975.0
2,0.3333333333333333,0.02702702702702703,0.05,74.0
accuracy,0.565587734241908,0.565587734241908,0.565587734241908,0.565587734241908
macro avg,0.47528800831949,0.377883492827313,0.3719264426533014,1761.0
weighted avg,0.5435721648093385,0.565587734241908,0.533365177534139,1761.0
