,precision,recall,f1-score,support
0,0.550561797752809,0.45880149812734083,0.5005107252298264,534.0
1,0.625,0.6497948016415869,0.6371562709590879,731.0
2,0.13793103448275862,0.2857142857142857,0.18604651162790697,56.0
accuracy,0.5571536714610144,0.5571536714610144,0.5571536714610144,0.5571536714610144
macro avg,0.4378309440785226,0.46477019516107115,0.4412378359389404,1321.0
weighted avg,0.5742612701976038,0.5571536714610144,0.562795280844045,1321.0
