,precision,recall,f1-score,support
0,0.5469107551487414,0.3356741573033708,0.41601392515230634,712.0
1,0.5958549222797928,0.7076923076923077,0.6469760900140648,975.0
2,0.10843373493975904,0.24324324324324326,0.15,74.0
accuracy,0.5377626348665531,0.5377626348665531,0.5377626348665531,0.5377626348665531
macro avg,0.4170664707894311,0.42886990274630726,0.404330005055457,1761.0
weighted avg,0.5555838178729381,0.5377626348665531,0.5327107339421666,1761.0
