,precision,recall,f1-score,support
0,0.5172413793103449,0.44241573033707865,0.47691143073429215,712.0
1,0.6040856031128404,0.6369230769230769,0.6200698951572642,975.0
2,0.08870967741935484,0.14864864864864866,0.11111111111111112,74.0
accuracy,0.5377626348665531,0.5377626348665531,0.5377626348665531,0.5377626348665531
macro avg,0.4033455532808467,0.4093291519696014,0.4026974790008892,1761.0
weighted avg,0.5473162074009185,0.5377626348665531,0.540801424578859,1761.0
