,precision,recall,f1-score,support
0,0.49920255183413076,0.4396067415730337,0.467513069454817,712.0
1,0.6097560975609756,0.6410256410256411,0.625,975.0
2,0.09174311926605505,0.13513513513513514,0.1092896174863388,74.0
accuracy,0.5383304940374787,0.5383304940374787,0.5383304940374787,0.5383304940374787
macro avg,0.4002339228870538,0.4052558392446033,0.4006008956470519,1761.0
weighted avg,0.5432898369412495,0.5383304940374787,0.5396545923599199,1761.0
