,precision,recall,f1-score,support
0,0.54,0.4550561797752809,0.49390243902439024,712.0
1,0.6151658767772512,0.6656410256410257,0.6394088669950739,975.0
2,0.08490566037735849,0.12162162162162163,0.09999999999999999,74.0
accuracy,0.5576377058489494,0.5576377058489494,0.5576377058489494,0.5576377058489494
macro avg,0.4133571790515366,0.4141062756793094,0.41110376867315473,1761.0
weighted avg,0.562492759071973,0.5576377058489494,0.5579115172660778,1761.0
