,precision,recall,f1-score,support
0,0.5226244343891403,0.324438202247191,0.4003466204506066,712.0
1,0.5924006908462867,0.7035897435897436,0.6432255039849977,975.0
2,0.12422360248447205,0.2702702702702703,0.1702127659574468,74.0
accuracy,0.532084043157297,0.532084043157297,0.532084043157297,0.532084043157297
macro avg,0.4130829092399664,0.43276607203573497,0.40459496346435037,1761.0
weighted avg,0.5445155124611291,0.532084043157297,0.5251490089875388,1761.0
