,precision,recall,f1-score,support
0,0.5212014134275619,0.4143258426966292,0.4616588419405321,712.0
1,0.6049261083743842,0.6297435897435898,0.6170854271356785,975.0
2,0.08333333333333333,0.20270270270270271,0.11811023622047244,74.0
accuracy,0.524701873935264,0.524701873935264,0.524701873935264,0.524701873935264
macro avg,0.4031536183784264,0.4155907117143072,0.398951501765561,1761.0
weighted avg,0.5491567454242563,0.524701873935264,0.5332762886991824,1761.0
