,precision,recall,f1-score,support
0,0.5458612975391499,0.34269662921348315,0.4210526315789474,712.0
1,0.6013513513513513,0.7302564102564103,0.6595646132468735,975.0
2,0.13076923076923078,0.22972972972972974,0.16666666666666666,74.0
accuracy,0.552526973310619,0.552526973310619,0.552526973310619,0.552526973310619
macro avg,0.42599395988657734,0.43422758973320774,0.4157613038308292,1761.0
weighted avg,0.5591412461626153,0.552526973310619,0.5424181175089413,1761.0
