,precision,recall,f1-score,support
0,0.4942528735632184,0.5435393258426966,0.5177257525083613,712.0
1,0.6142191142191142,0.5405128205128205,0.575013638843426,975.0
2,0.11666666666666667,0.1891891891891892,0.1443298969072165,74.0
accuracy,0.5269733106189665,0.5269733106189665,0.5269733106189665,0.5269733106189665
macro avg,0.40837955148299976,0.4244137785149021,0.41235642941966794,1761.0
weighted avg,0.5448069367824993,0.5269733106189665,0.5337532345425484,1761.0
