,precision,recall,f1-score,support
0,0.5161904761904762,0.3806179775280899,0.43815683104284564,712.0
1,0.5970149253731343,0.7384615384615385,0.6602475928473177,975.0
2,0.16666666666666666,0.06756756756756757,0.09615384615384615,74.0
accuracy,0.565587734241908,0.565587734241908,0.565587734241908,0.565587734241908
macro avg,0.42662402274342576,0.3955490278523987,0.39818609001466987,1761.0
weighted avg,0.5462524160248486,0.565587734241908,0.5467486946871241,1761.0
