,precision,recall,f1-score,support
0,0.5051334702258727,0.3455056179775281,0.41034195162635534,712.0
1,0.5901898734177216,0.7651282051282051,0.6663689146940599,975.0
2,0.2,0.02702702702702703,0.047619047619047616,74.0
accuracy,0.5644520159000568,0.5644520159000568,0.5644520159000568,0.5644520159000568
macro avg,0.43177444788119806,0.3792202833775868,0.37477663797982097,1761.0
weighted avg,0.5394038372419647,0.5644520159000568,0.5368523400956746,1761.0
