,precision,recall,f1-score,support
0,0.5066469719350074,0.48174157303370785,0.49388048956083513,712.0
1,0.6005873715124816,0.4194871794871795,0.4939613526570048,975.0
2,0.08188585607940446,0.44594594594594594,0.13836477987421383,74.0
accuracy,0.4457694491766042,0.4457694491766042,0.4457694491766042,0.4457694491766042
macro avg,0.39637339984229786,0.4490582328222777,0.3754022073640179,1761.0
weighted avg,0.5408091337832316,0.4457694491766042,0.4789859290849439,1761.0
