,precision,recall,f1-score,support
0,0.5406301824212272,0.45786516853932585,0.49581749049429663,712.0
1,0.6178571428571429,0.7097435897435898,0.6606205250596658,975.0
2,0.18421052631578946,0.0945945945945946,0.125,74.0
accuracy,0.5820556501987507,0.5820556501987507,0.5820556501987507,0.5820556501987507
macro avg,0.4475659505313865,0.42073445095917,0.4271460051846541,1761.0
weighted avg,0.5684105525934109,0.5820556501987507,0.5714804458632103,1761.0
