,precision,recall,f1-score,support
0,0.5369928400954654,0.3160112359550562,0.3978779840848806,712.0
1,0.594488188976378,0.4646153846153846,0.5215889464594128,975.0
2,0.06551724137931035,0.5135135135135135,0.11620795107033641,74.0
accuracy,0.40658716638273706,0.40658716638273706,0.40658716638273706,0.40658716638273706
macro avg,0.398999423483718,0.4313800446946514,0.3452249605382099,1761.0
weighted avg,0.5490137207620721,0.40658716638273706,0.4545359090548367,1761.0
