,precision,recall,f1-score,support
0,0.5291902071563088,0.3946629213483146,0.45213193885760256,712.0
1,0.6089517078916372,0.5302564102564102,0.5668859649122807,975.0
2,0.07874015748031496,0.40540540540540543,0.13186813186813184,74.0
accuracy,0.47018739352640543,0.47018739352640543,0.47018739352640543,0.47018739352640543
macro avg,0.4056273575094203,0.4434415790033768,0.383628678546005,1761.0
weighted avg,0.5544225521539929,0.47018739352640543,0.5022089710473188,1761.0
