,precision,recall,f1-score,support
0,0.5128676470588235,0.39185393258426965,0.44426751592356684,712.0
1,0.5989847715736041,0.7261538461538461,0.6564673157162726,975.0
2,0.22857142857142856,0.10810810810810811,0.14678899082568808,74.0
accuracy,0.5650198750709824,0.5650198750709824,0.5650198750709824,0.5650198750709824
macro avg,0.4468079490679521,0.40870529561540797,0.4158412741551758,1761.0
weighted avg,0.54860091011041,0.5650198750709824,0.5492541110062726,1761.0
