,precision,recall,f1-score,support
0,0.48685857321652065,0.5463483146067416,0.514890800794176,712.0
1,0.6073170731707317,0.5107692307692308,0.554874651810585,975.0
2,0.1056338028169014,0.20270270270270271,0.1388888888888889,74.0
accuracy,0.5122089721749006,0.5122089721749006,0.5122089721749006,0.5122089721749006
macro avg,0.39993648306805124,0.4199400826928916,0.4028847804978833,1761.0
weighted avg,0.5375322838614859,0.5122089721749006,0.5212281734574398,1761.0
